X,Y,FID,OBJECTID,OGF_ID,MOH_SERVIC,SERVICE_TY,SERVICE__1,ENGLISH_NA,FRENCH_NAM,ENGLISH__1,FRENCH_N_1,ADDRESS_LI,ADDRESS__1,ADDRESS_DE,COMMUNITY,POSTAL_COD,GEOMETRY_U,EFFECTIVE_
-8774174.37879337,5453147.32819302,8357,9355,9355,186,Children's Treatment Centre,Site,Grandview Children's Centre, ,OSHAWA  Grandview CC, ,600 Townline Road, , ,Oshawa,L1H7K6,,2023/03/28 00:00:00+00
-8867977.76997423,5398613.14240021,8358,9356,9356,194,Children's Treatment Centre,Site,ErinoakKids, ,MISSISSAUGA ErinoakKids, ,1230 Central Parkway West, , ,Mississauga,L5C0A5,,2023/03/28 00:00:00+00
-9103082.90926505,5297949.59804868,8359,9357,9357,189,Children's Treatment Centre,Site,(Sarnia & District Ctc) Pathways Health Centre for Children, ,SARNIA Pathways Health CC, ,1240 Murphy Road, , ,Strathroy,N7G2Y6,,2023/03/28 00:00:00+00
-9151617.2944311,5221542.94828909,8360,9358,9358,190,Children's Treatment Centre,Site,Children's Treatment Centre of Chatham Kent, ,CHATHAM Children's Treatment Centre, ,355 Lark Street, , ,Chatham,N7L5B2,,2023/03/28 00:00:00+00
-8845961.46862699,5834019.33880198,8361,9359,9359,184,Children's Treatment Centre,Site,One Kid's Place Childen's Medical Treatment Centre of North East Ont, ,North Bay Ctc, ,945 Stockdale Road, , ,North Bay,P1B9N5,,2023/03/28 00:00:00+00
-9042008.45025284,5306073.43089531,8362,9360,9360,191,Children's Treatment Centre,Site,Thames Valley Children's Centre, ,LONDON Thames Valley CC, ,779 Baseline Road, , ,London,N6C5Y6,,2023/03/28 00:00:00+00
-8963258.22608257,5388124.99471837,8363,9361,9361,195,Children's Treatment Centre,Site,Kidsability Centre for Child Development, ,WATERLOO Kids Ability, ,500 Hakkmark Drive, , ,Waterloo,N2K3P5,,2023/03/28 00:00:00+00
-8835903.78602967,5421950.64690552,8364,9362,9362,939,Children's Treatment Centre,Site,Holland Bloorview Kids Rehabilitation Hospital, ,TORONTO Holland Bloorview Kids, ,150 Kilgour Road, , ,Toronto,M4G1R8,,2023/03/28 00:00:00+00
-8421465.75232204,5684869.0132959,8365,9363,9363,751,Children's Treatment Centre,Site,CHILDRENS HOSPITAL OF EASTERN ONTARIO-Ottawa Children's Treatment Centre, ,Ottawa Cheo Ctc, ,401 Smyth Road, , ,Ottawa,K1H8L1,,2023/03/28 00:00:00+00
-9051717.06832289,6188036.38807207,8366,9364,9364,196,Children's Treatment Centre,Site,Cochrane - Temiskaming Ctc, ,TIMMINS Cochrane/Temiskaming CTC, ,733 Ross Avenue,Unit 1, ,Timmins,P4N8S8,,2023/03/28 00:00:00+00
-9247070.61857669,5203455.64373546,8367,9365,9365,188,Children's Treatment Centre,Site,John Mcgivney Children's Centre, ,WINDSOR John McGivney CC, ,3945 Matchette Road, , ,Windsor,N9C4C2,,2023/03/28 00:00:00+00
-8718182.75659884,5515852.39549366,8368,9366,9366,185,Children's Treatment Centre,Site,Five Counties Children's Centre, ,PETERBOROUGH  Five Counties CC, ,872 Dutton Road, , ,Peterborough,K9H7G1,,2023/03/28 00:00:00+00
-8515219.52840585,5500132.40482854,8369,9367,9367,978,Children's Treatment Centre,Site,Kingston Health Sciences Centre, ,KINGSTON Kingston Health Sciences, ,76 Stuart Street, , ,Kingston,K7L2V7,,2023/03/28 00:00:00+00
-8612200.25615267,5490744.85106459,8370,9368,9368,957,Children's Treatment Centre,Site,Quinte Healthcare Corporation, ,BELLEVILLE Quinte Health Care, ,265 Dundas Street East, , ,Belleville,K8N5A9,,2023/03/28 00:00:00+00
-8870878.7113765,5529056.32680384,8371,9369,9369,199,Children's Treatment Centre,Site,Children's Treatment Network of Simcoe York, ,RICHMOND HILL Simcoe York CTN, ,165 Ferris Lane, , ,Barrie,L4M2Y1,,2023/03/28 00:00:00+00
-8936311.68467564,5331743.01043253,8372,9370,9370,192,Children's Treatment Centre,Site,Lansdowne Children's Centre, ,BRANTFORD Lansdowne CC, ,39 Mount Pleasant Street, , ,Brantford,N3T1S7,,2023/03/28 00:00:00+00
-9014110.65040124,5856096.21548603,8373,9371,9371,959,Children's Treatment Centre,Site,Health Sciences North, ,SUDBURY Health Sciences North, ,Ramsay Lake Road,41 Chemin du Lac, ,Greater Sudbury,P3E5J1,,2023/03/28 00:00:00+00
-9937510.6466654,6171701.1188658,8374,9372,9372,197,Children's Treatment Centre,Site,George Jeffrey Ctc, ,THUNDER BAY George Jeffrey CTC, ,507 North Lillie Street, , ,Thunder Bay,P7C4Y8,,2023/03/28 00:00:00+00
-8821339.57875046,5330328.43777058,8375,9373,9373,193,Children's Treatment Centre,Site,Niagara Children's Centre, ,ST CATHARINES Niagara CC, ,576 Glenridge Avenue, , ,St. Catharines,L2T4C2,,2023/03/28 00:00:00+00
-9390279.97087675,5867581.34269667,8376,9374,9374,198,Children's Treatment Centre,Site,Thrive Child Development Centre, ,SAULT STE MARIE Thrive Child Devp, ,74 Johnson Avenue, , ,Sault Ste. Marie,P6C2V5,,2023/03/28 00:00:00+00
-8885439.41209175,5348945.75469587,8377,9375,9375,942,Children's Treatment Centre,Site,Hamilton Health Sciences Corporation, ,HAMILTON Health Sciences Corp, ,1200 Main Street 2,Unit E34, ,Hamilton,L8N3Z5,,2023/03/28 00:00:00+00
-9166188.73747721,5308390.50921399,8378,9376,9376,282,Community Support Services,Site,The Social Service Bureau of Sarnia-Lambton Incorporated, ,SARNIA The Social Service Bureau, ,1086 Modeland Road, , ,Sarnia,N7S6L2,,2023/03/28 00:00:00+00
-8842272.88616761,5476500.15309124,8379,9377,9377,308,Community Support Services,Site,York Region Abuse Program, ,NEWMARKET York Region Abuse Program, ,17705 Leslie Street, , ,Newmarket,L3Y3E3,,2023/03/28 00:00:00+00
-8839242.05718347,5411038.64759954,8380,9378,9378,314,Community Support Services,Site,St. Christopher House, ,TORONTO St. Christopher House, ,588 Queen Street West, , ,Toronto,M6J1E3,,2023/03/28 00:00:00+00
-8837507.59932937,5411344.39622122,8381,9379,9379,323,Community Support Services,Site,Loft Community Services, ,TORONTO Loft Community Services, ,205 Richmond Street West,Suite 301, ,Toronto,M5V1V3,,2023/03/28 00:00:00+00
-9234466.62507891,5207963.0363238,8382,9380,9380,326,Community Support Services,Site,Hospice of Windsor and Essex County Inc. (The), ,WINDSOR Hospice Of Windsor & Essex, ,6038 Empress Street, , ,Windsor,N8T1B5,,2023/03/28 00:00:00+00
-8893162.41327257,5582254.57866975,8383,9381,9381,349,Community Support Services,Site,Wendat Community Programs, ,MIDLAND Wendat Community Program, ,237 Second Street, , ,Midland,L4R4P4,,2023/03/28 00:00:00+00
-8780849.86356582,5448495.11316104,8384,9382,9382,366,Community Support Services,Site,Alzheimer Society of Durham Region, ,OSHAWA Alzheimer Society, ,419 King Street West,Suite 207, ,Oshawa,L1J2K5,,2023/03/28 00:00:00+00
-8839634.20235369,5415624.7237351,8385,9383,9383,374,Community Support Services,Site,The Canadian Hearing Society, ,TORONTO The Canadian Hearing Society, ,271 Spadina Road, , ,Toronto,M5R2V3,,2023/03/28 00:00:00+00
-8855668.37237688,5419950.96900369,8386,9384,9384,385,Community Support Services,Site,Reconnect Community Health Services, ,TORONTO Reconnect Comm HS, ,2150 Islington Avenue,Suite 202, ,Toronto,M9P3V4,,2023/03/28 00:00:00+00
-10518511.0473338,6406028.8697281,8387,9385,9385,401,Community Support Services,Site,Kenora Chiefs Advisory Inc., ,KENORA Kenora Chiefs Advisory Inc., ,Kenora Market Square 100,Chipman Street, ,Kenora,P9N3X4,,2023/03/28 00:00:00+00
-9936464.08760466,6170997.57141391,8388,9386,9386,406,Community Support Services,Site,Wesway Incorporated, ,THUNDER BAY Wesway Inc, ,East Victoria Avenue,#210 - 1703, ,Thunder Bay,P7C1C8,,2023/03/28 00:00:00+00
-8852134.4794819,5429179.33769879,8389,9387,9387,409,Community Support Services,Site,Jane/finch Community and Family Centre, ,TORONTO Community&Family Centre, ,4400 Jane Street, , ,Toronto,M3N2K4,,2023/03/28 00:00:00+00
-8832539.31026773,5412986.78744284,8390,9388,9388,430,Community Support Services,Site,Woodgreen Community Services, ,TORONTO Woodgreen Community Services, ,835 Queen Street East, , ,Toronto,M4M1H9,,2023/03/28 00:00:00+00
-8843931.65789992,5421657.48443246,8391,9389,9389,460,Community Support Services,Site,Cota Health, ,TORONTO Cota Health, ,700 Lawrence Avenue West,Suite 362, ,Toronto,M6A3B4,,2023/03/28 00:00:00+00
-8780849.86356582,5448495.11316104,8392,9390,9390,465,Community Support Services,Site,Community Care Durham, ,OSHAWA Community Care, ,419 King Street West,Suite 605, ,Oshawa,L1J2K5,,2023/03/28 00:00:00+00
-9679635.30590789,6395392.42036004,8393,9391,9391,469,Community Support Services,Site,North of Superior Community Mental Health Program Corporation, ,THUNDER BAY Mental Health Prog Corp, ,101 King Avenue,2nd Floor, ,Greenstone,P0T2A0,,2023/03/28 00:00:00+00
-9936616.85134187,6177175.00412434,8394,9392,9392,476,Community Support Services,Site,Lakehead University - Cerah, ,THUNDER BAY LakeheadUniversity CERAH, ,955 Oliver Road, , ,Thunder Bay,P7B5E1,,2023/03/28 00:00:00+00
-9062490.78014889,5284516.54152465,8395,9393,9393,526,Community Support Services,Site,Oneida Nation of the Thames, ,SOUTHWOLD Oneida Nation of Thames, ,2212 Elm Avenue,"Unit 2, Rural Route", ,Southwold,N0L2G0,,2023/03/28 00:00:00+00
-9016758.10619103,5859767.2344509,8396,9394,9394,562,Community Support Services,Site,N'swakakmok Native Friendship Centre, ,SUDBURY NSwakakmok Native Friendship, ,110 Elm Street, , ,Greater Sudbury,P3C1T5,,2023/03/28 00:00:00+00
-8837147.52530446,5410592.79642726,8397,9395,9395,569,Community Support Services,Site,Ontario Federation of Indian Friendship Centres, ,TORONTO Ont Fed Of Indian Friends, ,219 Front Street, , ,Toronto,M5A1E8,,2023/03/28 00:00:00+00
-8567925.8007325,5502681.53594828,8398,9396,9396,592,Community Support Services,Site,Lennox and Addington County Gen Hospital, ,NAPANEE Lennox & Addington, ,8 Richmond Park Drive, , ,Napanee,K7R2Z4,,2023/03/28 00:00:00+00
-9104633.06657019,5263932.02655287,8399,9397,9397,593,Community Support Services,Site,Four Counties Health Services, ,NEWBURY Four Counties Health Serv., ,1824 Concession Drive,"Unit 3, Rural Route", ,Newbury,N0L1Z0,,2023/03/28 00:00:00+00
-8891655.47019375,5489541.80417495,8400,9398,9398,596,Community Support Services,Site,Stevenson Memorial Hospital Alliston, ,ALLISTON Stevenson Memorial, ,200 Fletcher Crescent,Postal Office Box 4000, ,New Tecumseth,L9R1W7,,2023/03/28 00:00:00+00
-8499580.87653345,5691244.8512406,8401,9399,9399,599,Community Support Services,Site,Arnprior & District Memorial Hospital(THE), ,ARNPRIOR & District Memorial, ,350 John Street North, , ,Arnprior,K7S2P6,,2023/03/28 00:00:00+00
-9231044.35223735,5810438.07726484,8402,9400,9400,611,Community Support Services,Site,North Shore Health Network, ,BLIND RIVER North Shore HN, ,525 Causley Street, , ,Blind River,P0R1B0,,2023/03/28 00:00:00+00
-8850676.68395827,5417498.981017,8403,9401,9401,613,Community Support Services,Site,West Park Healthcare Centre, ,TORONTO West Park, ,82 Buttonwood Avenue, , ,Toronto,M6M2J5,,2023/03/28 00:00:00+00
-8425062.49620152,5558096.34111023,8404,9402,9402,619,Community Support Services,Site,Brockville General Hospital, ,BROCKVILLE General, ,75 Emma Street, , ,Brockville,K6V1S8,,2023/03/28 00:00:00+00
-8659548.06460245,5513927.15132468,8405,9403,9403,624,Community Support Services,Site,Campbellford Memorial Hospital, ,CAMPBELLFORD Memorial, ,146 Oliver Road, , ,Campbellford,K0L1L0,,2023/03/28 00:00:00+00
-9285694.39645664,6080339.73845876,8406,9404,9404,627,Community Support Services,Site,Services de santé De Chapleau Health Services, , , ,2 Broomhead Road,Postal Office Box 757, ,Chapleau,P0M1K0,,2023/03/28 00:00:00+00
-8834628.56560288,5429796.56478832,8407,9405,9405,632,Community Support Services,Site,North York General Hospital, ,TORONTO North York General, ,4001 Leslie Street, , ,Toronto,M2K1E1,,2023/03/28 00:00:00+00
-8928208.22687114,5543093.67081031,8408,9406,9406,640,Community Support Services,Site,Collingwood General and Marine Hospital, ,COLLINGWOOD General And Marine Hosp, ,459 Hume Street, , ,Collingwood,L9Y1W9,,2023/03/28 00:00:00+00
-8430202.80727229,5682897.66949373,8409,9407,9407,651,Community Support Services,Site,Royal Ottawa Health Care Group, ,OTTAWA Royal Ottawa (Psych), ,1145 Carling Avenue, , ,Ottawa,K1Z7K4,,2023/03/28 00:00:00+00
-9679762.64427341,6398401.47568917,8410,9408,9408,662,Community Support Services,Site,Geraldton District Hospital, ,GERALDTON District Hospital, ,500 Hogarth Avenue West, , ,Geraldton,P0T1M0,,2023/03/28 00:00:00+00
-8935899.14577471,5396096.81458049,8411,9409,9409,666,Community Support Services,Site,"St Joseph's Health Centre, Guelph", ,GUELPH St Joseph's Health Centre, ,80 Westmount Road, , ,Guelph,N1H5H8,,2023/03/28 00:00:00+00
-8891220.21098475,5350002.84805982,8412,9410,9410,674,Community Support Services,Site,St Joseph's Health Care System-Hamilton, ,HAMILTON St Joseph's, ,50 Charlton Avenue East, , ,Hamilton,L8N4A6,,2023/03/28 00:00:00+00
-8844423.53420194,5445415.1662629,8413,9411,9411,701,Community Support Services,Site,Mackenzie Health, ,RICHMOND HILL Mackenzie Health, ,10 Trench Street, , ,Richmond Hill,L4C4Z3,,2023/03/28 00:00:00+00
-8766519.80570355,5520242.82299715,8414,9412,9412,707,Community Support Services,Site,Ross Memorial Hospital, ,LINDSAY Ross Memorial, ,10 Angeline Street North, , ,Kawartha Lakes,K9V4M8,,2023/03/28 00:00:00+00
-9045268.83115894,5312163.63375986,8415,9413,9413,714,Community Support Services,Site,ST.JOSEPH'S Health Care London, ,LONDON St Joseph's, ,268 Grosvenor Street, , ,London,N6A4V2,,2023/03/28 00:00:00+00
-8883593.02248966,5360351.48273683,8416,9414,9414,718,Community Support Services,Site,Joseph Brant Hospital, ,BURLINGTON Joseph Brant Hospital, ,1230 Northshore Boulevard, , ,Burlington,L7R4C4,,2023/03/28 00:00:00+00
-9554664.73935449,6295999.05627819,8417,9415,9415,719,Community Support Services,Site,Sante Manitouwadge Health, ,MANITOUWADGE Sante Manitouwadge, ,Manitou Road, , ,Manitouwadge,P0T2C0,,2023/03/28 00:00:00+00
-9824995.13926304,6265576.22638035,8418,9416,9416,739,Community Support Services,Site,Nipigon District Memorial Hospital, ,NIPIGON District Memorial, ,125 Hogan Road,Postal Office Box 37, ,Red Rock,P0T2J0,,2023/03/28 00:00:00+00
-8656547.24735303,5684649.0376683,8419,9417,9417,768,Community Support Services,Site,St Francis Memorial Hospital, ,BARRY'S BAY St Francis, ,Siberia Road,Postal Office Box 129, ,Hastings Highlands,K0J1B0,,2023/03/28 00:00:00+00
-8718538.13294124,5512717.87715357,8420,9418,9418,771,Community Support Services,Site,Peterborough Reg Health Centre-Psychogeriatric Resource Consultant, ,PETERBOROUGH Regional Health Centre, ,1 Drive,Unit Hospital, ,Peterborough,K9J7C6,,2023/03/28 00:00:00+00
-9932193.80514613,6180051.01453857,8421,9419,9419,781,Community Support Services,Site,St. Joseph's Care Group, ,THUNDER BAY St. Joseph's, ,35 North Algoma Street, , ,Thunder Bay,P7B5G7,,2023/03/28 00:00:00+00
-8537973.95590068,5697824.20532888,8422,9420,9420,788,Community Support Services,Site,Renfrew Victoria Hospital, ,RENFREW Victoria, ,510 Raglan Street North, , ,Renfrew,K7V1P5,,2023/03/28 00:00:00+00
-9016375.70147626,5368179.72843456,8423,9421,9421,813,Community Support Services,Site,Stratford General Hospital, ,STRATFORD General, ,46 General Hospital Drive, , ,Stratford,N5A2Y6,,2023/03/28 00:00:00+00
-8842515.78529652,5423837.4967227,8424,9422,9422,827,Community Support Services,Site,Baycrest Centre for Geriatric Care, ,TORONTO Baycrest Ctr Geriatric Care, ,3560 Bathurst Street, , ,Toronto,M6A2E1,,2023/03/28 00:00:00+00
-10396325.6610442,6208320.74370414,8425,9423,9423,900,Community Support Services,Site,Riverside Health Care Facilites Inc. (Rainycrest), ,FORT FRANCES Riverside Health Care, ,110 Victoria Avenue, , ,Fort Frances,P9A2B7,,2023/03/28 00:00:00+00
-9243110.86183773,5207281.96862516,8426,9424,9424,927,Community Support Services,Site,Hotel-Dieu Grace Hospital, ,WINDSOR Hotel Dieu Grace, ,1030 Ouellette Avenue, , ,Windsor,N9A1E1,,2023/03/28 00:00:00+00
-8426572.9903721,5688128.61503272,8427,9425,9425,932,Community Support Services,Site,Bruyere Continuing Care Inc., ,OTTAWA Bruyere Continuing Care Inc., ,re Street,43 Bruy�, ,Ottawa,K1N5C8,,2023/03/28 00:00:00+00
-8885439.41209175,5348945.75469587,8428,9426,9426,942,Community Support Services,Site,Hamilton Health Sciences Corporation, ,HAMILTON Health Sciences Corp, ,1200 Main Street 2,E34, ,Hamilton,L8N3Z5,,2023/03/28 00:00:00+00
-8869275.83316052,5381374.10216818,8429,9427,9427,950,Community Support Services,Site,Halton Healthcare Services Corp, ,OAKVILLE Halton Health Care Corp, ,327 Reynolds Street, , ,Oakville,L6J3L7,,2023/03/28 00:00:00+00
-8877846.98867364,5417631.65488327,8430,9428,9428,951,Community Support Services,Site,William Osler Health System, ,BRAMPTON William Osler, ,20 Lynch Street, , ,Brampton,L6W2Z8,,2023/03/28 00:00:00+00
-8779683.27983011,5450834.63124752,8431,9429,9429,952,Community Support Services,Site,Lakeridge Health, ,OSHAWA Lakeridge Health, ,1 Hospital Court, , ,Oshawa,L1G2B9,,2023/03/28 00:00:00+00
-8612200.25615267,5490744.85106459,8432,9430,9430,957,Community Support Services,Site,Quinte Healthcare Corporation, ,BELLEVILLE Quinte Health Care, ,265 Dundas Street East, , ,Belleville,K8N5A9,,2023/03/28 00:00:00+00
-8429258.11667757,5683553.83761828,8433,9431,9431,958,Community Support Services,Site,Ottawa Hospital ( the ), ,OTTAWA The Ottawa Hospital, ,1053 Carling Avenue, , ,Ottawa,K1Y4E9,,2023/03/28 00:00:00+00
-9014110.65040124,5856096.21548603,8434,9432,9432,959,Community Support Services,Site,Health Sciences North, ,SUDBURY Health Sciences North, ,Ramsay Lake Road,41 Chemin du Lac, ,Greater Sudbury,P3E5J1,,2023/03/28 00:00:00+00
-8788139.99890669,5441917.20766102,8435,9433,9433,969,Community Support Services,Site,Ontario Shores Centre for Mental Health Sciences, ,WHITBY Ont Shores Centre MH Sciences, ,700 Gordon Street,Postal Office Box 613, ,Whitby,L1N5S9,,2023/03/28 00:00:00+00
-8897716.93891888,5590266.30306015,8436,9434,9434,972,Community Support Services,Site,Waypoint Centre for Mental Health Care, ,PENETANGUISHENE Waypoint, ,500 Church Street, , ,Penetanguishene,L9M1G3,,2023/03/28 00:00:00+00
-8849311.8068136,5834190.45002805,8437,9435,9435,974,Community Support Services,Site,North Bay Regional Health Centre, ,NORTH BAY Regional Health Centre, ,50 College Drive, , ,North Bay,P1B0A4,,2023/03/28 00:00:00+00
-8872608.02627013,5397259.76829133,8438,9436,9436,975,Community Support Services,Site,Trillium Health Partners, ,MISSISSAUGA Trillium Health Partners, ,2200 Eglinton Avenue West, , ,Mississauga,L5M2N1,,2023/03/28 00:00:00+00
-9696439.13889042,6237689.36805178,8439,9437,9437,977,Community Support Services,Site,North of Superior Healthcare Group, ,TERRACE BAY North of Superior HC, ,20 Cartier Road,Unit B, ,Terrace Bay,P0T2W0,,2023/03/28 00:00:00+00
-8821728.85187781,5427789.66820769,8440,9438,9438,979,Community Support Services,Site,Scarborough Health Network, ,TORONTO Scarborough Health Network, ,3050 Lawrence Avenue East, , ,Toronto,M1P2V5,,2023/03/28 00:00:00+00
-8836488.23562023,5411515.07462784,8441,9439,9439,980,Community Support Services,Site,Unity Health Toronto, ,TORONTO Unity Health Toronto, ,22 Adelaide Street West,Suite 3400, ,Toronto,M5H4E3,,2023/03/28 00:00:00+00
-9149753.73936353,5221849.64653619,8442,9440,9440,981,Community Support Services,Site,Chatham-Kent Health Alliance, ,CHATHAM Chatham-Kent Health Alliance, ,80 Grand Avenue West,Postal Office Box 2030, ,Chatham,N7M5L9,,2023/03/28 00:00:00+00
-8907193.35566308,6132420.88605511,8443,9441,9441,982,Community Support Services,Site,Blanche River Health, ,Blanche River Health, ,145 Government Road East, , ,Kirkland Lake,P2N3P4,,2023/03/28 00:00:00+00
-8436140.15476519,5679880.21593756,8444,9442,9442,2000,Community Support Services,Site,Pinecrest-Queensway Community Health Centre, ,OTTAWA Pinecrest-Queensway CHC, ,chemin Richmond Road,1365, ,Ottawa,K2B6R7,,2023/03/28 00:00:00+00
-8888095.82910055,5349853.10458996,8445,9443,9443,2004,Community Support Services,Site,De Dwa Da Dehs Nye's Aboriginal Health Access Centre, ,HAMILTON De Dwa Da Dehs Nye's Aborig, ,678 Main Street East, , ,Hamilton,L8M1K2,,2023/03/28 00:00:00+00
-8844711.85168309,5410039.87362857,8446,9444,9444,2008,Community Support Services,Site,"Mamaweswen, the North Shore Tribal Council", ,CUTLER Mamaweswen North Shore Tribal, ,49 Indian Road,Postal Office Box 28, ,Toronto,P0P1B0,,2023/03/28 00:00:00+00
-9132336.66957011,5732825.58281292,8447,9445,9445,2009,Community Support Services,Site,Noojmowin Teg Health Centre (Sucker Creek First Nation), ,LITTLE CURRENT Noojmowin Teg Health, ,48 Hillside Road,"Rural Route 1, PostalOfficePostal Office Box 177", ,Northeast Manitoulin,P0P1K0,,2023/03/28 00:00:00+00
-9065538.39611224,5284258.5905111,8448,9446,9446,2010,Community Support Services,Site,South West Regional Healing Lodge, ,MUNCEY S. W. Regional Healing Lodge, ,Jubilee Drive, , ,Strathroy-Caradoc,N0L1Y0,,2023/03/28 00:00:00+00
-9043017.02710333,5310219.06724575,8449,9447,9447,2013,Community Support Services,Site,Southwest Ontario Aboriginal Health Access Centre, ,LONDON Southwest Ont Aboriginal HC, ,427 William Street,Unit 425, ,London,N6B3E1,,2023/03/28 00:00:00+00
-8846469.7645539,5472521.73554098,8450,9448,9448,2014,Community Support Services,Site,The Regional Municipality of York, ,NEWMARKET Regional Munic of York, ,194 Eagle Street, , ,Newmarket,L3Y1J6,,2023/03/28 00:00:00+00
-9017089.96072503,5859496.9918741,8451,9449,9449,2016,Community Support Services,Site,Shkagamik Kwe Aboriginal Health Access Centre, ,SUDBURY Shkagamik Kwe Health Centre, ,161 Applegrove Street, , ,Greater Sudbury,P3C1N2,,2023/03/28 00:00:00+00
-8878620.13593304,5432758.93887,8452,9450,9450,2029,Community Support Services,Site,Punjabi Community Health Services, ,BRAMPTON Punjabi Comm Health Serv, ,11730 Airport Road, , ,Brampton,L6R0C7,,2023/03/28 00:00:00+00
-8934023.98008424,5397208.67709891,8453,9451,9451,2035,Community Support Services,Site,Canadian Mental Health Association Waterloo Wellington Dufferin Branch, ,GUELPH CMHA Waterloo Wellington Duf, ,147 Delhi Street, , ,Guelph,N1E4J3,,2023/03/28 00:00:00+00
-8870693.99894543,5413804.15304498,8454,9452,9452,2051,Community Support Services,Site,Services and Housing in the Province (Ship), ,Mississuaga (Ship), ,969 Derry Road East, , ,Mississauga,L5T2J7,,2023/03/28 00:00:00+00
-9062490.78014889,5284516.54152465,8455,9453,9453,2060,Community Support Services,Site,Atlohsa Family Healing Services Inc, ,Atlohsa Family Healing Services Inc, ,2212 Elm Avenue, , ,Southwold,N0L2G0,,2023/03/28 00:00:00+00
-8319459.84012184,5625814.8556932,8456,9454,9454,4000,Community Support Services,Site,Alzheimer Society of Cornwall and District/societe  Cornwall and Region, ,CORNWALL Alzheimer Society, ,812 Pitt Street,Unit  13, ,Cornwall,K6J5R1,,2023/03/28 00:00:00+00
-9094396.19298854,5424550.61113147,8457,9455,9455,4003,Community Support Services,Site,Alzheimer Society of Huron County Inc., ,HURON EAST Alzheimer Society, ,317 Huron Road,Postal Office Box 639, ,Goderich,N0M1L0,,2023/03/28 00:00:00+00
-8718664.52509109,5512665.59581653,8458,9456,9456,4005,Community Support Services,Site,Alzheimer Society of Peterborough Haliburton & Northumberland, ,PETERBOROUGH Alzheimer Society, ,183 Simcoe Street, , ,Peterborough,K9H2H6,,2023/03/28 00:00:00+00
-9931878.29231337,6179293.18903913,8459,9457,9457,4006,Community Support Services,Site,Alzheimer Society of Thunder Bay, ,THUNDER BAY Alzheimer Society, ,180 Park Avenue,Suite 310, ,Thunder Bay,P7B6J4,,2023/03/28 00:00:00+00
-8833649.41049382,5426795.15217114,8460,9458,9458,4007,Community Support Services,Site,Aphasia Institute, ,TORONTO Aphasia Institute, ,73 Scarsdale Road, , ,Toronto,M3B2R2,,2023/03/28 00:00:00+00
-8930526.97846851,5543567.61314081,8461,9459,9459,4009,Community Support Services,Site,Breaking Down Barriers-an Independent Living Centre Inc., ,COLLINGWOOD Independent Living Ctr, ,275 First Street,Unit 9, ,Collingwood,L9Y1A8,,2023/03/28 00:00:00+00
-8765110.75698494,5520227.41052571,8462,9460,9460,4011,Community Support Services,Site,Community Care City of Kawartha Lakes, ,KAWARTHA LAKES Community Care, ,34 Cambridge Street South,2nd Floor, ,Kawartha Lakes,K9V3B8,,2023/03/28 00:00:00+00
-8968329.45227735,5403264.27173658,8463,9461,9461,4012,Community Support Services,Site,"Community Care Concepts of Woolwich, Wellesley and Wilmot", ,WOOLWICH Cmmunity Care Concepts, ,28 South Street West,Unit A, ,Elmira,N3B1K8,,2023/03/28 00:00:00+00
-8624243.85620184,5544207.48849518,8464,9462,9462,4013,Community Support Services,Site,Community Care for Central Hastings, ,CENTRE HASTINGS Community Care, ,115 Durham Street North, , ,Madoc,K0K2K0,,2023/03/28 00:00:00+00
-8739532.04268919,5628955.80635028,8465,9463,9463,4014,Community Support Services,Site,Community Care Haliburton County, ,HALIBURTON Community Care, ,83 Maple Avenue,Unit 3, ,Haliburton,K0M1S0,,2023/03/28 00:00:00+00
-8659450.90495088,5514076.25463469,8466,9464,9464,4015,Community Support Services,Site,Community Care Northumberland Inc., ,CAMPBELLFORD Community Care, ,174 Oliver Road,Unit 23, ,Campbellford,K0L1L0,,2023/03/28 00:00:00+00
-8847152.15303247,5465228.62762806,8467,9465,9465,4016,Community Support Services,Site,Community Home Assistance to Seniors (Chats), ,AURORA Community Home Assistance, ,126 Wellington Street West, , ,Aurora,L4G2N9,,2023/03/28 00:00:00+00
-8488493.78920891,5606010.96314298,8468,9466,9466,4017,Community Support Services,Site,Community Home Support - Lanark County, ,PERTH Community Home Support, ,23 Wilson Street West, , ,Perth,K7H2M8,,2023/03/28 00:00:00+00
-8822264.37655217,5323287.51495705,8469,9467,9467,4018,Community Support Services,Site,Community Support Services of the Niagara Region, ,THOROLD Community Support Services, , Merrittville Highway,4a3300, ,Thorold,L2V4Y6,,2023/03/28 00:00:00+00
-8891189.19737462,5351379.10916171,8470,9468,9468,4019,Community Support Services,Site,Dundas Community Services, ,HAMILTON City Dundas Comm Services, ,2 King Street West, , ,Hamilton,L9H6Z1,,2023/03/28 00:00:00+00
-8415454.0434093,5691523.36008168,8471,9469,9469,4020,Community Support Services,Site,Eastern Ottawa Resource Centre, ,GLOUCESTER E Ottawa Resource Ctr, ,Beacon Hill South,hopping Centre, ,Ottawa,K1J8M6,,2023/03/28 00:00:00+00
-8834060.95865128,5792972.80480706,8472,9470,9470,4021,Community Support Services,Site,"Eastholme, District of Parry Sound (East) Home for the Aged", ,NIPISSING Home For The Aged, ,62 Big Bend Avenue, , ,Powassan,P0H1Z0,,2023/03/28 00:00:00+00
